# milli_time node_id temp hum light
580299 66 1894 6478 19
580358 82 2018 6489 20
580366 41 1931 6469 20
580375 40 2318 6161 18
580394 122 1531 6840 17
580405 116 1934 6586 0
580446 123 2217 6538 32
580447 83 1940 6543 21
580453 72 2124 6420 56
580463 43 2447 6078 15
580476 131 1672 6885 35
580491 135 1937 6563 24
580501 74 2262 6507 1
580510 129 2015 6578 24
580528 54 2070 6320 22
580528 71 1972 6462 28
580578 75 1877 6527 33
580593 81 2230 6460 1
580607 76 1965 6502 0
580608 69 2418 6142 3
580636 48 1890 6440 22
580656 138 1544 6930 28
580659 136 2008 6556 20
580665 137 1906 6599 3
580670 133 1538 7019 26
580679 132 2134 6471 23
580679 134 1754 6517 1
580727 46 2169 6371 19
580735 55 2031 6470 25
580736 65 1941 6472 35
580752 73 1863 6573 46
580753 42 2515 6047 22
580771 63 1758 6530 25
580793 66 1894 6480 21
580836 82 2019 6492 21
580845 41 1932 6470 20
580853 40 2319 6163 18
580883 116 1934 6586 1
580888 122 1529 6837 20
580923 123 2214 6536 30
580925 83 1942 6544 21
580931 72 2127 6420 57
580956 43 2448 6080 17
580969 131 1670 6883 38
580983 135 1936 6560 19
580995 74 2263 6508 1
581003 129 2017 6576 23
581021 54 2071 6322 18
581022 71 1972 6465 26
581071 81 2231 6460 2
581073 75 1877 6525 25
581085 76 1965 6501 1
581087 69 2419 6144 1
581114 48 1892 6441 21
581133 138 1542 6928 28
581148 133 1539 7016 24
581152 136 2006 6553 22
581156 132 2133 6470 23
581163 137 1908 6597 3
581173 134 1753 6515 1
581205 46 2169 6372 19
581228 55 2032 6472 24
581230 65 1940 6471 37
581245 73 1861 6570 47
581246 42 2517 6050 24
581264 63 1756 6529 26
581286 66 1893 6477 18
581330 82 2018 6490 20
581339 41 1931 6469 20
581347 40 2318 6163 17
581377 116 1935 6586 1
581382 122 1530 6840 20
581416 123 2215 6539 29
581419 83 1940 6542 22
581425 72 2125 6420 56
581433 43 2448 6078 16
581446 131 1671 6886 38
581476 135 1937 6562 22
581488 74 2261 6508 1
581496 129 2019 6578 22
581515 54 2071 6320 22
581516 71 1972 6462 28
581551 75 1878 6526 33
581564 81 2230 6459 4
581579 76 1965 6503 0
581581 69 2417 6143 2
581608 48 1891 6438 21
581625 138 1545 6931 27
581629 136 2007 6554 21
581636 137 1912 6598 2
581641 133 1540 7020 27
581650 132 2134 6472 22
581666 134 1755 6518 2
581699 46 2170 6371 17
581706 55 2031 6470 24
581724 42 2516 6047 24
581724 65 1940 6474 37
581739 73 1862 6572 46
581758 63 1758 6531 25
581764 66 1893 6479 21
581817 41 1932 6468 19
581824 82 2019 6492 20
581841 40 2319 6164 17
581855 116 1935 6586 0
581860 122 1528 6838 20
581909 123 2211 6536 29
581913 83 1941 6544 22
581918 72 2128 6422 56
581926 43 2449 6079 15
581939 131 1670 6884 36
581966 74 2262 6509 2
581969 135 1936 6560 22
581974 129 2019 6575 22
581993 54 2071 6321 22
581993 71 1973 6464 28
582046 75 1877 6526 36
582058 81 2231 6462 2
582073 76 1965 6503 1
582075 69 2418 6144 1
582101 48 1891 6439 22
582118 138 1545 6928 26
582122 136 2004 6554 20
582130 137 1914 6597 2
582135 133 1540 7016 26
582143 132 2133 6469 24
582144 134 1754 6516 3
582193 46 2170 6372 22
582199 55 2032 6472 25
582202 65 1939 6471 36
582216 73 1861 6569 47
582217 42 2518 6050 20
582235 63 1758 6528 25
582258 66 1891 6477 20
582302 82 2018 6490 20
582311 41 1930 6468 19
582319 40 2317 6162 18
582349 116 1936 6585 1
582353 122 1529 6839 21
582391 83 1940 6542 22
582396 72 2129 6421 57
582401 123 2211 6539 28
582419 43 2447 6078 15
582432 131 1672 6885 35
582445 135 1936 6562 24
582460 74 2261 6506 0
582467 129 2021 6578 24
582487 54 2071 6320 22
582487 71 1972 6462 27
582524 75 1879 6526 33
582535 81 2230 6460 5
582550 76 1965 6502 1
582554 69 2416 6142 1
582579 48 1891 6438 27
582611 138 1549 6928 28
582613 133 1542 7018 27
582615 136 2005 6555 20
582621 132 2135 6472 23
582623 137 1918 6598 4
582638 134 1755 6517 2
582671 46 2171 6370 22
582693 55 2031 6469 22
582696 65 1940 6473 37
582710 73 1862 6573 46
582711 42 2515 6047 20
582729 63 1759 6528 26
582752 66 1891 6479 20
582796 82 2018 6491 21
582805 41 1932 6469 17
582813 40 2318 6164 18
582843 116 1938 6585 1
582847 122 1526 6838 21
582878 123 2209 6537 29
582885 83 1941 6543 22
582890 72 2131 6422 57
582912 43 2449 6079 15
582925 131 1671 6883 35
582938 135 1934 6561 22
582954 74 2262 6508 2
582960 129 2019 6575 23
582980 54 2071 6322 21
582981 71 1973 6463 24
583018 75 1878 6525 33
583029 81 2231 6460 0
583044 76 1965 6502 2
583048 69 2417 6144 1
583072 48 1892 6439 20
583088 138 1550 6927 24
583101 137 1920 6598 4
583106 133 1542 7014 25
583108 136 2003 6554 23
583114 132 2135 6470 21
583131 134 1755 6517 2
583166 46 2171 6372 18
583170 55 2032 6470 26
583189 42 2518 6050 23
583190 65 1939 6470 37
583203 73 1861 6570 46
583222 63 1758 6526 26
583230 66 1890 6476 21
583274 82 2017 6490 20
583283 41 1929 6468 19
583308 40 2315 6161 17
583321 116 1940 6586 0
583325 122 1526 6840 19
583371 123 2211 6540 30
583379 83 1940 6542 22
583384 72 2131 6420 56
583389 43 2447 6078 18
583402 131 1673 6886 36
583430 135 1934 6561 21
583432 74 2261 6506 2
583453 129 2022 6579 20
583458 54 2071 6320 22
583459 71 1973 6461 27
583513 75 1879 6527 33
583522 81 2230 6459 3
583527 69 2415 6142 1
583538 76 1966 6503 2
583566 48 1892 6437 22
583581 138 1554 6930 28
583585 136 2005 6555 21
583594 137 1925 6599 3
583600 133 1543 7018 28
583608 132 2136 6472 23
583609 134 1756 6517 0
583659 46 2171 6370 18
583664 55 2031 6468 26
583668 65 1939 6472 37
583681 73 1862 6573 45
583682 42 2515 6047 25
583700 63 1759 6527 25
583723 66 1890 6479 21
583768 82 2019 6490 20
583777 41 1932 6468 20
583786 40 2317 6163 17
583815 116 1940 6584 2
583818 122 1525 6838 19
583857 83 1942 6544 22
583862 72 2133 6422 57
583864 123 2210 6537 28
583882 43 2448 6079 16
583895 131 1672 6883 35
583907 135 1931 6559 26
583926 74 2263 6508 2
583930 129 2022 6576 19
583952 54 2071 6323 22
583953 71 1973 6465 27
583991 75 1879 6526 33
583999 81 2230 6462 1
584016 76 1965 6502 1
584021 69 2416 6144 3
584043 48 1893 6438 20
584074 138 1555 6928 26
584077 133 1543 7015 28
584078 136 2004 6553 20
584085 132 2135 6470 24
584088 137 1926 6597 0
584102 134 1755 6516 2
584138 46 2171 6370 16
584157 55 2032 6470 24
584162 65 1939 6469 37
584174 73 1860 6570 47
584175 42 2517 6048 22
584193 63 1759 6525 24
584201 66 1889 6477 20
584262 82 2018 6489 19
584271 41 1930 6467 17
584280 40 2314 6162 18
584309 116 1942 6586 1
584312 122 1528 6840 21
584351 83 1939 6540 22
584355 72 2132 6421 57
584356 123 2211 6540 28
584375 43 2447 6078 18
584389 131 1674 6886 35
584400 135 1931 6562 23
584420 74 2262 6507 3
584424 129 2024 6579 23
584445 54 2072 6320 26
584447 71 1973 6462 27
584485 75 1880 6528 33
584493 81 2229 6461 6
584510 76 1965 6502 0
584515 69 2416 6142 2
584537 48 1892 6436 25
584551 138 1557 6930 27
584565 137 1930 6599 3
584571 133 1544 7018 26
584571 136 2006 6556 18
584578 132 2137 6472 24
584596 134 1757 6517 1
584632 46 2170 6370 18
584635 55 2032 6468 25
584653 42 2515 6045 20
584655 65 1939 6472 34
584667 73 1862 6572 46
584687 63 1761 6527 25
584695 66 1889 6479 20
584740 82 2019 6491 20
584749 41 1932 6468 17
584758 40 2315 6163 18
584787 116 1943 6584 2
584790 122 1529 6838 21
584833 123 2210 6539 28
584845 83 1941 6543 19
584849 72 2133 6422 57
584852 43 2448 6078 14
584866 131 1674 6883 35
584892 135 1929 6560 26
584898 74 2263 6508 7
584917 129 2024 6575 24
584923 54 2072 6323 21
584925 71 1973 6464 27
584980 75 1879 6526 33
584986 81 2230 6462 1
584994 69 2416 6144 3
585003 76 1965 6500 0
585030 48 1894 6436 24
585044 138 1558 6928 28
585049 136 2005 6554 21
585059 137 1932 6598 4
585064 133 1545 7014 27
585072 132 2135 6468 23
585074 134 1756 6516 3
585126 46 2172 6368 23
585128 55 2033 6470 29
585133 65 1938 6470 41
585145 73 1860 6569 46
585146 42 2516 6048 20
585165 63 1760 6524 25
585189 66 1888 6476 17
585234 82 2018 6488 20
585244 41 1930 6466 20
585252 40 2312 6160 18
585281 116 1945 6584 1
585284 122 1534 6841 20
585323 83 1939 6542 22
585326 123 2211 6540 29
585327 72 2132 6420 55
585345 43 2447 6078 15
585359 131 1676 6885 35
585385 135 1931 6561 22
585392 74 2263 6507 2
585394 129 2026 6578 23
585417 54 2071 6321 25
585418 71 1972 6462 27
585458 75 1880 6527 31
585464 81 2229 6460 2
585481 76 1965 6501 2
585488 69 2416 6141 2
585508 48 1893 6434 21
585536 138 1560 6929 28
585542 136 2007 6556 22
585542 133 1546 7018 26
585549 132 2137 6472 22
585553 137 1935 6599 3
585571 134 1756 6516 4
585604 46 2172 6368 20
585622 55 2032 6467 26
585627 65 1939 6472 37
585638 73 1862 6573 45
585640 42 2514 6045 24
585658 63 1762 6527 26
585667 66 1888 6479 19
585728 82 2018 6491 20
585738 41 1932 6466 19
585746 40 2314 6162 18
585759 116 1944 6583 6
585777 122 1535 6838 20
585817 83 1940 6543 23
585819 123 2210 6538 30
585821 72 2134 6422 57
585838 43 2448 6079 17
585852 131 1675 6884 35
585862 135 1930 6560 20
585886 74 2264 6508 2
585887 129 2026 6576 21
585896 71 1973 6464 27
585910 54 2072 6322 19
585953 75 1879 6526 34
585957 81 2230 6461 2
585975 76 1965 6500 1
585982 69 2415 6144 0
586001 48 1895 6436 20
586029 138 1560 6927 27
586030 137 1936 6597 3
586035 136 2004 6554 20
586036 133 1546 7016 28
586043 132 2137 6469 23
586061 134 1755 6515 3
586098 46 2173 6370 20
586100 55 2034 6470 23
586117 42 2515 6047 23
586121 65 1938 6470 36
586131 73 1861 6570 46
586151 63 1761 6525 25
586160 66 1887 6477 21
586206 82 2018 6489 20
586216 41 1931 6467 17
586225 40 2311 6161 17
586253 116 1947 6584 0
586255 122 1537 6841 22
586295 83 1939 6540 21
586296 123 2212 6540 30
586315 72 2132 6421 57
586329 131 1677 6886 36
586331 43 2447 6079 20
586354 135 1934 6561 22
586364 74 2263 6506 4
586380 129 2026 6578 24
586388 54 2071 6319 21
586390 71 1973 6462 23
586431 75 1881 6528 32
586450 81 2228 6460 0
586453 76 1965 6502 3
586461 69 2414 6142 2
586495 48 1893 6434 22
586506 138 1562 6928 27
586512 136 2006 6556 19
586524 137 1938 6598 3
586529 133 1547 7018 27
586536 132 2139 6472 22
586539 134 1756 6517 2
586576 46 2172 6368 20
586593 55 2034 6469 23
586599 65 1939 6472 37
586609 73 1862 6572 47
586611 42 2513 6044 26
586629 63 1762 6527 25
586654 66 1887 6480 20
586699 82 2018 6491 22
586710 41 1932 6466 19
586719 40 2311 6161 18
586747 116 1945 6583 1
586749 122 1536 6838 19
586789 123 2211 6539 27
586789 83 1941 6542 20
586792 72 2134 6422 58
586808 43 2448 6080 13
586822 131 1677 6883 35
586848 135 1934 6558 26
586857 74 2264 6508 1
586858 129 2025 6576 24
586882 54 2072 6320 22
586884 71 1974 6464 27
586925 75 1880 6525 32
586928 81 2228 6462 2
586947 76 1965 6502 3
586955 69 2416 6143 0
586972 48 1896 6436 26
586999 138 1562 6927 28
587005 136 2004 6554 23
587007 133 1548 7015 27
587014 132 2137 6470 24
587017 137 1939 6596 4
587032 134 1756 6516 3
587070 46 2173 6369 19
587087 55 2034 6470 24
587093 65 1938 6470 36
587102 73 1860 6568 46
587105 42 2514 6047 19
587122 63 1762 6525 25
587132 66 1886 6477 17
587188 41 1931 6466 20
587193 82 2018 6490 21
587213 40 2310 6160 17
587241 116 1946 6585 2
587242 122 1538 6841 21
587281 123 2213 6541 28
587283 83 1939 6540 25
587286 72 2133 6421 56
587301 43 2447 6079 16
587315 131 1678 6885 35
587324 135 1936 6561 23
587335 74 2263 6506 2
587351 129 2025 6578 20
587362 71 1972 6462 26
587375 54 2071 6319 22
587420 75 1882 6528 34
587421 81 2228 6462 2
587434 69 2415 6142 0
587441 76 1965 6503 3
587466 48 1895 6434 21
587492 138 1564 6929 29
587495 137 1942 6598 3
587498 136 2007 6556 21
587500 133 1549 7018 27
587507 132 2138 6472 22
587526 134 1756 6517 2
587564 46 2173 6368 19
587564 55 2034 6467 27
587571 65 1939 6472 38
587582 42 2513 6045 24
587596 73 1862 6573 45
587616 63 1762 6526 26
587626 66 1886 6479 21
587671 82 2019 6492 21
587682 41 1931 6467 21
587691 40 2311 6163 18
587719 116 1943 6584 1
587720 122 1536 6838 16
587758 123 2212 6538 28
587769 83 1941 6543 27
587780 72 2134 6422 56
587794 43 2447 6080 16
587808 131 1677 6884 36
587817 135 1937 6558 21
587829 74 2264 6508 1
587844 129 2023 6575 22
587853 54 2071 6320 21
587856 71 1973 6464 27
587898 75 1880 6526 33
587915 81 2228 6462 2
587919 76 1965 6500 2
587928 69 2415 6144 2
587959 48 1896 6436 21
587969 138 1565 6926 27
587975 136 2006 6555 25
587988 137 1942 6596 4
587994 133 1550 7015 29
588001 132 2136 6469 23
588003 134 1756 6516 5
588042 46 2174 6368 20
588058 55 2035 6471 23
588065 65 1938 6470 39
588073 73 1860 6570 45
588076 42 2515 6048 26
588094 63 1761 6526 26
588120 66 1885 6477 21
588165 82 2018 6490 20
588176 41 1930 6466 15
588185 40 2310 6161 16
588213 116 1941 6584 2
588214 122 1538 6841 20
588251 123 2214 6540 29
588255 83 1939 6540 23
588258 72 2132 6420 56
588271 43 2446 6078 20
588286 131 1679 6885 35
588309 135 1940 6560 18
588322 129 2025 6577 23
588323 74 2262 6506 3
588347 54 2071 6319 20
588350 71 1973 6462 28
588392 81 2227 6460 1
588393 75 1882 6528 33
588413 76 1965 6501 2
588422 69 2414 6142 2
588437 48 1895 6434 21
588462 138 1567 6928 27
588468 136 2008 6556 19
588471 133 1552 7019 30
588482 137 1944 6598 2
588494 132 2136 6472 22
588497 134 1756 6517 2
588536 46 2173 6367 20
588551 55 2034 6468 25
588558 65 1939 6472 37
588567 73 1863 6573 46
588569 42 2513 6044 24
588587 63 1762 6526 25
588598 66 1886 6480 22
588655 41 1932 6466 18
588659 82 2019 6492 20
588663 40 2311 6162 16
588691 116 1937 6584 0
588708 122 1537 6838 20
588744 123 2214 6538 29
588748 83 1941 6542 20
588751 72 2133 6422 58
588764 43 2447 6080 15
588779 131 1679 6883 35
588801 74 2264 6509 1
588802 135 1940 6558 21
588815 129 2026 6575 23
588827 71 1974 6464 27
588840 54 2072 6321 14
588871 75 1880 6525 34
588886 81 2228 6460 2
588901 69 2415 6143 1
588906 76 1965 6500 2
588930 48 1897 6436 22
588954 138 1568 6926 28
588960 137 1944 6596 2
588961 136 2006 6554 20
588965 133 1553 7014 26
588971 132 2134 6469 24
588991 134 1756 6516 2
589029 55 2036 6471 25
589030 46 2174 6368 20
589036 65 1938 6470 36
589047 42 2516 6047 18
589060 73 1860 6570 45
589081 63 1760 6524 26
589091 66 1886 6477 23
589137 82 2018 6490 20
589149 41 1930 6465 18
589157 40 2309 6160 18
589185 116 1935 6584 2
589186 122 1539 6840 19
589227 83 1941 6540 25
589236 123 2216 6540 27
589245 72 2132 6420 56
589257 43 2447 6078 12
589272 131 1680 6885 36
589278 135 1942 6559 23
589295 74 2262 6507 0
589308 129 2027 6578 23
589318 54 2071 6319 21
589321 71 1973 6462 28
589365 75 1882 6526 32
589379 81 2227 6460 0
589384 76 1965 6501 2
589395 69 2414 6142 2
589424 48 1897 6435 24
589447 138 1570 6928 27
589453 137 1946 6597 4
589454 136 2008 6556 21
589458 133 1554 7018 32
589465 132 2135 6472 23
589468 134 1755 6517 1
589508 46 2174 6368 21
589523 55 2034 6469 26
589530 65 1939 6472 36
589540 42 2514 6045 15
589553 73 1862 6572 47
589558 63 1761 6527 24
589585 66 1887 6478 19
589631 82 2018 6492 20
589643 41 1932 6466 18
589652 40 2311 6162 18
589679 122 1539 6838 21
589679 116 1932 6584 2
589713 123 2215 6538 28
589720 83 1942 6542 22
589723 72 2133 6421 57
589734 43 2448 6078 16
589749 131 1679 6883 38
589771 135 1942 6559 24
589789 74 2264 6508 1
589801 129 2026 6575 25
589812 54 2072 6320 21
589815 71 1973 6465 26
589860 75 1880 6525 35
589873 81 2227 6461 2
589874 69 2415 6145 3
589878 76 1965 6501 2
589902 48 1898 6436 22
589924 138 1570 6925 28
589932 136 2006 6554 23
589936 133 1554 7015 26
589947 137 1945 6597 1
589958 132 2133 6470 21
589962 134 1754 6514 1
590002 46 2176 6369 16
590016 55 2036 6470 28
590024 65 1938 6469 36
590031 73 1860 6568 46
590034 42 2516 6047 23
590052 63 1760 6524 27
590063 66 1887 6477 19
590121 41 1929 6466 20
590125 82 2018 6490 20
590130 40 2310 6160 15
590157 116 1931 6585 0
590173 122 1540 6840 20
590206 123 2217 6540 27
590214 83 1941 6539 21
590217 72 2132 6421 55
590228 43 2446 6077 17
590242 131 1681 6886 34
590264 135 1944 6560 21
590267 74 2262 6508 2
590278 129 2028 6578 21
590303 71 1972 6462 27
590312 54 2071 6318 22
590338 75 1881 6526 32
590350 81 2226 6460 1
590368 69 2414 6142 2
590372 76 1965 6501 2
590395 48 1896 6434 21
590417 138 1571 6928 28
590424 137 1947 6597 5
590425 136 2008 6555 22
590430 133 1555 7018 28
590436 132 2134 6471 24
590455 134 1754 6516 4
590494 55 2035 6468 24
590496 46 2177 6367 20
590502 65 1939 6472 37
590524 73 1861 6573 47
590527 42 2514 6044 26
590545 63 1762 6526 26
590557 66 1888 6479 17
590603 82 2017 6491 18
590615 41 1931 6466 19
590624 40 2312 6162 17
590651 122 1541 6838 19
590651 116 1930 6583 5
590692 83 1943 6542 22
590698 123 2215 6539 29
590711 72 2133 6422 55
590720 43 2447 6079 16
590735 131 1680 6884 36
590756 135 1944 6558 22
590761 74 2263 6509 1
590772 129 2028 6576 23
590783 54 2071 6321 22
590787 71 1974 6464 27
590833 75 1880 6524 33
590843 81 2227 6462 2
590850 76 1964 6500 0
590862 69 2415 6145 2
590889 48 1899 6436 20
590910 138 1571 6926 27
590918 136 2005 6554 19
590918 137 1947 6596 3
590923 133 1554 7013 32
590929 132 2133 6470 23
590933 134 1753 6516 4
590975 46 2177 6368 23
590987 55 2036 6470 25
590996 65 1938 6469 37
591005 42 2517 6046 24
591018 73 1859 6570 46
591023 63 1761 6525 21
591051 66 1887 6477 20
591093 41 1930 6465 19
591097 82 2017 6490 20
591118 40 2311 6161 17
591144 122 1546 6840 21
591145 116 1930 6584 1
591186 83 1941 6539 19
591188 72 2132 6420 57
591191 123 2217 6540 28
591212 131 1682 6886 37
591214 43 2446 6076 13
591233 135 1946 6559 23
591255 74 2262 6506 5
591265 129 2029 6579 23
591277 54 2071 6319 22
591281 71 1973 6461 27
591327 75 1881 6526 33
591337 81 2226 6459 0
591341 69 2414 6143 1
591344 76 1966 6502 0
591366 48 1897 6434 24
591387 138 1574 6928 27
591395 136 2008 6555 20
591401 133 1555 7016 26
591411 137 1948 6596 4
591423 132 2133 6472 23
591427 134 1752 6517 2
591469 46 2177 6366 19
591481 55 2036 6468 25
591490 65 1939 6470 37
591495 73 1860 6573 45
591498 42 2515 6044 21
591516 63 1762 6526 28
591535 66 1888 6480 20
591575 82 2017 6492 21
591587 41 1931 6466 20
591596 40 2313 6161 15
591623 116 1926 6584 0
591638 122 1550 6839 21
591668 123 2215 6539 27
591680 83 1943 6542 21
591682 72 2134 6423 59
591691 43 2446 6079 12
591705 131 1682 6884 35
591726 135 1945 6557 21
591733 74 2263 6508 2
591742 129 2029 6577 24
591758 71 1974 6464 27
591770 54 2071 6321 22
591805 75 1880 6525 32
591814 81 2228 6462 2
591835 69 2415 6146 2
591837 76 1965 6500 2
591860 48 1899 6436 24
591880 138 1573 6925 30
591888 136 2005 6554 19
591889 137 1947 6596 2
591894 133 1555 7012 26
591900 132 2132 6469 20
591920 134 1752 6514 2
591958 55 2037 6471 26
591963 46 2177 6369 19
591968 65 1938 6470 37
591988 73 1859 6569 46
591992 42 2516 6046 20
592010 63 1761 6525 25
592022 66 1888 6478 20
592069 82 2017 6490 20
592082 41 1930 6464 20
592090 40 2311 6160 17
592116 122 1555 6841 20
592117 116 1926 6586 1
592158 83 1942 6540 22
592160 72 2133 6421 56
592161 123 2216 6540 23
592184 43 2446 6078 16
592199 131 1683 6886 34
592218 135 1947 6559 18
592226 74 2262 6508 2
592235 129 2031 6579 22
592248 54 2071 6318 21
592252 71 1973 6462 27
592300 75 1881 6526 33
592308 81 2227 6460 1
592315 76 1966 6500 0
592329 69 2413 6143 1
592353 48 1898 6435 22
592372 138 1576 6927 28
592381 136 2008 6554 20
592383 137 1948 6596 3
592388 133 1555 7015 28
592393 132 2134 6472 25
592398 134 1752 6516 1
592441 46 2177 6368 22
592452 55 2036 6468 26
592462 65 1938 6472 37
592469 42 2514 6043 23
592482 73 1861 6572 47
592487 63 1762 6526 29
592516 66 1889 6479 21
592560 41 1932 6465 19
592563 82 2016 6493 20
592584 40 2314 6162 17
592595 116 1922 6584 1
592610 122 1556 6838 21
592652 83 1944 6542 22
592654 123 2215 6539 28
592654 72 2135 6423 57
592677 43 2447 6078 17
592691 131 1682 6884 36
592695 135 1948 6557 24
592720 74 2264 6508 2
592729 129 2032 6577 20
592742 54 2072 6320 31
592746 71 1973 6464 29
592778 75 1880 6525 33
592801 81 2227 6462 1
592808 69 2415 6145 2
592809 76 1965 6500 2
592831 48 1899 6436 21
592858 136 2004 6553 24
592865 133 1555 7012 28
592866 138 1575 6926 26
592876 137 1948 6596 9
592887 132 2134 6470 23
592891 134 1752 6514 1
592935 46 2177 6368 22
592945 55 2036 6470 25
592955 65 1938 6468 37
592959 73 1858 6570 46
592963 42 2515 6046 23
592981 63 1760 6525 25
592994 66 1888 6477 23
593040 82 2016 6490 20
593054 41 1930 6464 18
593067 40 2313 6160 17
593089 116 1922 6586 2
593103 122 1557 6840 20
593130 83 1942 6539 21
593131 123 2216 6541 30
593148 72 2134 6421 57
593154 43 2446 6077 15
593169 131 1683 6886 36
