# Time Mote_ID Temperature Motion CO2
1500 4 371 2655 920
1500 5 365 2563 963
1501 0 364 2513 904
1501 1 304 2562 904
1501 2 265 2619 891
1501 3 381 2353 1005
1501 4 371 2656 919
1501 5 365 2596 963
1502 0 364 2541 904
1502 1 304 2560 904
1502 2 265 2618 891
1502 3 381 2386 1005
1502 4 371 2656 919
1502 5 365 2604 963
1503 0 364 2577 900
1503 1 304 2563 904
1503 2 265 2434 892
1503 3 381 2327 1005
1503 4 371 2655 917
1503 5 365 2611 963
1504 0 364 2530 903
1504 1 304 2564 904
1504 2 265 2618 894
1504 3 381 2344 1005
1504 4 371 2655 918
1504 5 365 2615 962
1505 0 364 2481 900
1505 1 304 2560 904
1505 2 265 2618 894
1505 3 381 2342 1005
1505 4 371 2655 919
1505 5 365 2606 963
1506 0 364 2510 904
1506 1 304 2562 904
1506 2 265 2453 894
1506 3 381 2356 1005
1506 4 371 2655 917
1506 5 365 2577 962
1507 0 364 2528 905
1507 1 304 2563 904
1507 2 265 2619 892
1507 3 381 2345 1005
1507 4 371 2655 919
1507 5 365 2563 963
1508 0 364 2571 900
1508 1 304 2562 904
1508 2 265 2618 891
1508 3 381 2323 1005
1508 4 371 2655 917
1508 5 366 2575 963
1509 0 364 2584 904
1509 1 304 2562 903
1509 2 265 2618 892
1509 3 381 2368 1005
1509 4 371 2654 917
1509 5 366 2553 963
1510 0 364 2532 900
1510 1 305 2562 904
1510 2 265 2618 892
1510 3 381 2333 1005
1510 4 371 2655 917
1510 5 365 2608 963
1511 0 364 2497 904
1511 1 304 2563 904
1511 2 265 2618 892
1511 3 381 2308 1005
1511 4 371 2655 917
1511 5 365 2588 963
1512 0 364 2565 900
1512 1 304 2564 904
1512 2 265 2618 892
1512 3 381 2358 1005
1512 4 371 2655 919
1512 5 365 2597 963
1513 0 364 2508 904
1513 1 304 2563 904
1513 2 265 2618 891
1513 3 381 2377 1005
1513 4 371 2656 920
1513 5 365 2548 963
1514 0 364 2550 904
1514 1 305 2563 904
1514 2 265 2618 891
1514 3 381 2301 1005
1514 4 371 2655 919
1514 5 365 2619 962
1515 0 364 2585 900
1515 1 305 2563 904
1515 2 265 2618 892
1515 3 381 2371 1005
1515 4 371 2656 917
1515 5 365 2554 963
1516 0 364 2540 903
1516 1 304 2564 904
1516 2 265 2618 892
1516 3 381 2342 1005
1516 4 371 2655 919
1516 5 366 2616 963
1517 0 364 2546 903
1517 1 304 2563 904
1517 2 265 2618 891
1517 3 381 2378 1004
1517 4 371 2654 919
1517 5 365 2549 962
1518 0 364 2542 903
1518 1 305 2564 904
1518 2 265 2618 891
1518 3 381 2356 1005
1518 4 371 2654 919
1518 5 365 2617 963
1519 0 364 2550 904
1519 1 304 2564 904
1519 2 265 2618 892
1519 3 381 2329 1005
1519 4 371 2656 917
1519 5 365 2596 962
1520 0 364 2498 900
1520 1 305 2563 904
1520 2 265 2619 891
1520 3 381 2387 1005
1520 4 371 2655 919
1520 5 365 2600 963
1521 0 364 2459 903
1521 1 304 2563 904
1521 2 265 2618 892
1521 3 381 2315 1004
1521 4 371 2655 918
1521 5 365 2605 961
1522 0 364 2539 904
1522 1 305 2561 904
1522 2 265 2619 891
1522 3 381 2326 1005
1522 4 371 2656 919
1522 5 365 2543 963
1523 0 364 2545 904
1523 1 304 2561 904
1523 2 265 2619 892
1523 3 381 2347 1005
1523 4 371 2655 917
1523 5 365 2629 963
1524 0 364 2530 900
1524 1 304 2564 904
1524 2 265 2617 892
1524 3 381 2362 1005
1524 4 371 2656 917
1524 5 365 2587 963
1525 0 364 2493 903
1525 1 305 2422 904
1525 2 265 2618 894
1525 3 381 2320 1004
1525 4 371 2655 917
1525 5 365 2552 962
1526 0 364 2539 899
1526 1 304 2560 904
1526 2 265 2606 891
1526 3 381 2383 1005
1526 4 371 2655 919
1526 5 365 2617 963
1527 0 364 2562 903
1527 1 304 2562 904
1527 2 265 2618 891
1527 3 381 2327 1004
1527 4 371 2656 919
1527 5 366 2617 962
1528 0 364 2580 903
1528 1 304 2563 903
1528 2 265 2508 892
1528 3 381 2326 1005
1528 4 371 2656 917
1528 5 365 2608 963
1529 0 364 2573 904
1529 1 304 2561 904
1529 2 265 2618 892
1529 3 381 2374 1005
1529 4 371 2656 917
1529 5 365 2590 961
1530 0 364 2520 904
1530 1 305 2563 904
1530 2 265 2619 894
1530 3 381 2338 1005
1530 4 371 2654 918
1530 5 365 2548 962
1531 0 364 2517 903
1531 1 304 2562 904
1531 2 265 2618 891
1531 3 381 2329 1005
1531 4 371 2655 917
1531 5 365 2585 963
1532 0 364 2490 902
1532 1 304 2563 904
1532 2 265 2618 891
1532 3 381 2389 1005
1532 4 371 2655 917
1532 5 365 2583 963
1533 0 364 2503 900
1533 1 304 2564 904
1533 2 265 2619 891
1533 3 381 2366 1005
1533 4 371 2656 917
1533 5 365 2593 963
1534 0 364 2502 903
1534 1 304 2563 904
1534 2 265 2619 891
1534 3 381 2359 1006
1534 4 371 2655 919
1534 5 365 2623 962
1535 0 364 2488 903
1535 1 304 2563 904
1535 2 265 2617 892
1535 3 381 2317 1005
1535 4 371 2656 917
1535 5 365 2603 963
1536 0 364 2522 902
1536 1 304 2562 907
1536 2 265 2618 891
1536 3 381 2326 1005
1536 4 371 2655 917
1536 5 365 2588 963
1537 0 364 2563 905
1537 1 304 2563 907
1537 2 265 2619 892
1537 5 365 2595 963
1538 0 364 2538 900
1538 1 304 2561 904
1538 2 265 2619 892
1538 3 381 2331 1005
1538 4 371 2656 918
1538 5 365 2602 963
1539 0 364 2558 900
1539 1 304 2564 904
1539 2 265 2618 892
1539 3 381 2364 1006
1539 4 371 2656 919
1539 5 365 2597 963
1540 0 364 2448 900
1540 1 304 2563 904
1540 2 265 2618 891
1540 3 381 2348 1005
1540 4 371 2654 917
1540 5 365 2573 963
1541 0 364 2565 904
1541 1 304 2562 904
1541 2 265 2617 892
1541 3 381 2364 1005
1541 4 371 2655 917
1541 5 365 2568 963
1542 0 364 2522 902
1542 1 304 2563 904
1542 2 265 2618 891
1542 3 381 2355 1005
1542 4 371 2656 919
1542 5 365 2594 962
1543 0 364 2519 904
1543 1 304 2564 904
1543 2 265 2619 892
1543 3 381 2347 1006
1543 4 371 2656 919
1543 5 365 2605 962
1544 0 364 2517 900
1544 1 305 2563 904
1544 2 265 2618 892
1544 3 381 2376 1005
1544 4 371 2655 919
1544 5 365 2550 961
1545 0 364 2443 904
1545 1 305 2563 904
1545 2 265 2618 891
1545 3 381 2371 1006
1545 4 371 2655 917
1545 5 365 2556 962
1546 0 364 2518 902
1546 1 305 2563 904
1546 2 265 2618 893
1546 3 381 2364 1005
1546 4 371 2656 917
1546 5 365 2593 963
1547 0 364 2506 904
1547 1 305 2563 907
1547 2 265 2618 891
1547 3 381 2290 1005
1547 4 371 2654 917
1547 5 365 2595 962
1548 0 364 2544 904
1548 1 305 2558 904
1548 2 265 2620 892
1548 3 381 2352 1005
1548 4 371 2655 919
1548 5 365 2630 963
1549 0 364 2497 904
1549 1 305 2563 903
1549 2 264 2618 892
1549 3 381 2392 1006
1549 4 371 2656 918
1549 5 365 2568 963
1550 0 364 2524 904
1550 1 305 2478 907
1550 2 265 2619 892
1550 3 381 2397 1004
1550 4 371 2656 917
1550 5 365 2578 962
1551 0 364 2507 903
1551 1 305 2560 904
1551 2 265 2572 892
1551 3 381 2330 1005
1551 4 371 2654 917
1551 5 365 2585 963
1552 0 364 2548 902
1552 1 304 2562 904
1552 2 265 2618 891
1552 3 381 2363 1005
1552 4 371 2656 919
1552 5 365 2563 963
1553 0 364 2506 900
1553 1 304 2564 904
1553 2 265 2614 892
1553 3 381 2327 1005
1553 4 371 2654 919
1553 5 365 2576 961
1554 0 364 2546 904
1554 1 305 2563 904
1554 2 265 2617 891
1554 3 381 2359 1005
1554 4 371 2655 918
1554 5 365 2612 963
1555 0 364 2537 900
1555 1 305 2563 904
1555 2 265 2618 891
1555 3 381 2383 1005
1555 4 371 2655 919
1555 5 365 2585 962
1556 0 364 2541 904
1556 1 305 2562 904
1556 2 265 2618 891
1556 3 381 2342 1005
1556 4 371 2654 919
1556 5 365 2598 963
1557 0 364 2529 903
1557 1 305 2564 904
1557 2 265 2621 892
1557 3 381 2320 1005
1557 4 371 2655 917
1557 5 365 2600 963
1558 0 364 2538 900
1558 1 305 2562 903
1558 2 265 2619 891
1558 3 381 2318 1005
1558 4 371 2655 917
1558 5 365 2592 961
1559 0 364 2520 903
1559 1 305 2564 904
1559 2 265 2324 891
1559 3 381 2374 1005
1559 4 371 2656 919
1559 5 365 2599 961
1560 0 364 2464 904
1560 1 304 2563 904
1560 2 265 2619 891
1560 4 371 2655 918
1560 5 365 2583 962
1561 0 364 2505 900
1561 1 304 2562 904
1561 2 265 2618 892
1561 3 381 2356 1005
1561 4 371 2655 917
1561 5 365 2577 963
1562 0 364 2506 900
1562 1 304 2562 904
1562 2 265 2618 892
1562 3 381 2377 1006
1562 4 371 2655 919
1562 5 365 2610 963
1563 0 364 2494 900
1563 1 304 2564 904
1563 2 265 2619 892
1563 3 381 2308 1005
1563 4 371 2655 919
1563 5 365 2602 962
1564 0 364 2553 902
1564 1 304 2563 904
1564 2 265 2618 892
1564 3 381 2335 1005
1564 4 371 2655 919
1564 5 365 2569 963
1565 0 364 2552 900
1565 1 305 2563 904
1565 2 265 2618 892
1565 3 381 2354 1005
1565 4 371 2656 919
1565 5 365 2558 962
1566 0 364 2536 902
1566 1 305 2562 907
1566 2 264 2619 892
1566 3 381 2380 1006
1566 4 371 2654 917
1566 5 366 2556 963
1567 0 364 2485 903
1567 1 305 2562 907
1567 2 265 2618 892
1567 3 381 2336 1006
1567 4 371 2655 919
1567 5 365 2608 963
1568 0 364 2548 904
1568 1 304 2562 904
1568 2 264 2618 892
1568 3 381 2383 1006
1568 4 371 2654 919
1568 5 365 2601 963
1569 0 364 2498 900
1569 1 304 2563 904
1569 2 265 2618 892
1569 3 381 2369 1006
1569 4 371 2656 917
1569 5 365 2540 962
1570 0 364 2528 902
1570 1 305 2563 904
1570 2 265 2619 891
1570 3 381 2345 1006
1570 4 371 2656 920
1570 5 366 2564 963
1571 0 364 2532 904
1571 1 304 2079 904
1571 2 265 2618 892
1571 3 381 2371 1005
1571 4 371 2653 919
1571 5 365 2599 963
1572 0 364 2546 900
1572 1 305 2563 904
1572 2 265 2618 892
1572 3 381 2351 1006
1572 4 371 2654 919
1572 5 365 2573 962
1573 0 364 2476 904
1573 1 305 2321 904
1573 2 265 2617 891
1573 3 381 2349 1006
1573 4 371 2654 917
1573 5 366 2584 963
1574 0 364 2553 904
1574 1 305 2550 904
1574 2 265 2616 891
1574 3 381 2433 1006
1574 4 371 2655 918
1574 5 365 2599 962
1575 0 364 2538 902
1575 1 305 1916 904
1575 2 265 2618 891
1575 3 381 2362 1006
1575 4 371 2655 920
1575 5 365 2542 962
1576 0 364 2540 900
1576 1 305 2563 904
1576 2 265 2598 892
1576 3 381 2375 1006
1576 4 371 2655 919
1576 5 365 2562 962
1577 0 364 2565 904
1577 1 305 2564 903
1577 2 265 2618 891
1577 3 381 2341 1005
1577 4 371 2654 917
1577 5 366 2586 962
1578 0 364 2556 903
1578 1 305 2564 904
1578 2 265 2601 892
1578 3 381 2344 1005
1578 4 371 2655 918
1578 5 365 2601 963
1579 1 304 2555 904
1579 2 265 2618 891
1579 3 381 2347 1005
1579 4 371 2654 917
1579 5 366 2558 962
1580 1 305 2560 904
1580 2 265 2618 891
1580 3 381 2371 1005
1580 4 371 2654 918
1580 5 366 2620 963
1581 0 364 2550 902
1581 1 305 2548 904
1581 2 265 2618 891
1581 3 381 2348 1005
1581 4 371 2654 917
1581 5 366 2581 963
1582 0 364 2508 903
1582 1 304 2563 904
1582 2 265 2465 892
1582 3 381 2383 1006
1582 4 371 2654 917
1582 5 366 2572 961
1583 0 364 2556 900
1583 1 305 2563 904
1583 2 265 2619 892
1583 4 371 2655 917
1583 5 366 2625 962
1584 0 364 2571 902
1584 1 305 2564 904
1584 2 265 2618 892
1584 3 381 2367 1005
1584 4 371 2655 918
1584 5 365 2618 963
1585 0 364 2583 904
1585 1 305 2562 907
1585 2 265 2618 891
1585 3 381 2345 1005
1585 4 371 2655 919
1585 5 366 2576 963
1586 0 364 2517 904
1586 1 305 2564 904
1586 2 265 2619 891
1586 3 381 2363 1005
1586 4 371 2655 919
1586 5 365 2553 961
1587 0 364 2510 904
1587 1 304 2562 904
1587 2 265 2619 891
1587 3 381 2360 1005
1587 4 371 2654 919
1587 5 365 2592 963
1588 0 364 2486 904
1588 1 305 2091 904
1588 2 265 2619 892
1588 3 381 2326 1005
1588 4 371 2655 919
1588 5 366 2590 963
1589 0 364 2563 902
1589 1 304 2563 904
1589 2 265 2618 891
1589 3 381 2347 1005
1589 4 371 2655 917
1589 5 366 2618 961
1590 0 364 2547 900
1590 1 305 2515 904
1590 2 265 2616 892
1590 3 381 2337 1005
1590 4 371 2655 919
1590 5 366 2545 963
1591 0 364 2550 900
1591 1 305 2499 907
1591 2 265 2603 892
1591 3 381 2345 1005
1591 4 371 2656 917
1591 5 366 2567 963
1592 0 364 2544 900
1592 1 305 2442 904
1592 2 265 2617 892
1592 3 381 2359 1005
1592 4 371 2654 918
1592 5 366 2586 963
1593 0 364 2482 900
1593 1 305 2564 904
1593 2 265 2554 892
1593 3 381 2365 1006
1609 4 371 2656 917
1610 0 364 2521 900
1610 1 305 2563 904
1610 2 265 2618 893
1610 4 371 2655 919
1610 5 365 2563 963
1611 0 364 2533 904
1611 1 305 2563 904
1611 2 265 2618 892
1611 3 381 2350 1006
1611 4 371 2655 917
1611 5 365 2579 963
1612 0 364 2538 900
1612 1 305 2563 904
1612 2 265 2618 892
1612 3 381 2396 1006
1612 4 371 2655 919
1612 5 366 2591 963
1613 0 364 2538 902
1613 1 305 2563 904
1613 2 265 2618 891
1613 3 381 2351 1006
1613 4 371 2656 917
1613 5 366 2580 963
1614 0 364 2431 902
1614 1 305 2564 904
1614 2 265 2618 892
1614 3 381 2370 1006
1614 4 371 2655 917
1614 5 366 2595 962
1615 0 364 2479 901
1615 1 305 2563 904
1615 2 265 2618 892
1615 3 381 2397 1005
1615 4 371 2655 917
1615 5 366 2526 963
1616 0 364 2497 900
1616 1 305 2563 903
1616 2 265 2618 891
1616 3 381 2361 1006
1616 4 371 2655 919
1616 5 366 2570 963
1617 0 364 2535 900
1617 1 305 2202 904
1617 2 265 2619 892
1617 3 381 2383 1006
1617 4 371 2655 919
1617 5 365 2570 966
1618 0 364 2519 899
1618 1 305 2563 904
1618 2 265 2618 894
1618 3 381 2353 1006
1618 4 371 2655 917
1618 5 366 2552 962
1619 0 364 2481 902
1619 1 305 2547 904
1619 2 265 2618 891
1619 3 381 2373 1006
1619 4 371 2654 919
1619 5 366 2593 962
1620 0 364 2542 900
1620 1 305 2563 904
1620 2 265 2617 895
1620 3 381 2313 1006
1620 4 371 2654 920
1620 5 366 2601 963
1621 0 364 2483 904
1621 1 305 2563 904
1621 2 265 2618 892
1621 3 381 2371 1006
1621 4 371 2655 919
1621 5 366 2608 963
1622 0 364 2498 900
1622 1 305 2563 904
1622 2 265 2618 892
1622 3 381 2318 1006
1622 4 371 2655 917
1622 5 366 2575 962
1623 0 364 2530 904
1623 1 305 2563 904
1623 2 265 2618 892
1623 3 381 2359 1006
1623 4 371 2656 919
1623 5 366 2595 963
1624 0 364 2525 904
1624 1 305 2563 904
1624 2 265 2618 891
1624 3 381 2333 1006
1624 4 371 2654 917
1624 5 366 2602 963
1625 0 364 2505 900
1625 1 305 2564 904
1625 2 265 2619 892
1625 3 381 2350 1006
1625 4 371 2653 919
1625 5 366 2595 958
1626 0 364 2532 904
1626 1 305 2562 904
1626 2 265 2619 892
1626 3 381 2364 1005
1626 4 371 2656 919
1626 5 366 2597 963
1627 0 364 2543 904
1627 1 305 2562 904
1627 2 265 2618 892
1627 3 381 2365 1005
1627 4 371 2655 919
1627 5 366 2518 963
1628 0 364 2533 902
1628 1 305 2563 904
1628 2 264 2618 892
1628 3 381 2377 1006
1628 4 371 2655 917
1628 5 365 2603 961
1629 0 364 2543 902
1629 1 305 2563 904
1629 2 264 2620 892
1629 3 381 2341 1005
1629 4 371 2655 917
1629 5 365 2600 963
1630 0 364 2481 902
1630 1 305 2564 907
1630 2 265 2618 892
1630 3 381 2362 1006
1630 4 371 2655 917
1630 5 365 2583 961
1631 0 364 2557 900
1631 1 305 2564 907
1631 2 265 2618 891
1631 3 381 2354 1005
1631 4 371 2654 919
1631 5 366 2529 962
1632 0 364 2565 900
1632 1 305 2563 904
1632 2 265 2618 892
1632 3 381 2304 1006
1632 4 371 2655 919
1632 5 366 2594 961
1633 0 364 2568 903
1633 1 305 2562 904
1633 2 265 2618 894
1633 3 381 2368 1005
1633 4 371 2654 919
1633 5 366 2576 963
1634 0 364 2506 904
1634 1 305 2562 904
1634 2 264 2618 891
1634 3 381 2372 1006
1634 4 371 2655 919
1634 5 366 2597 962
1635 0 364 2562 902
1635 1 305 2562 904
1635 2 265 2618 892
1635 3 381 2353 1005
1635 4 371 2654 919
1635 5 366 2610 962
1636 0 364 2481 902
1636 1 305 2562 904
1636 2 265 2618 891
1636 3 381 2366 1005
1636 4 371 2655 919
1636 5 366 2580 958
1637 0 364 2578 900
1637 1 306 2562 904
1637 2 265 2618 892
1637 3 381 2440 1005
1637 4 371 2656 919
1637 5 366 2633 963
1638 0 364 2478 900
1638 1 306 2563 904
1638 2 265 2618 891
1638 3 381 2342 1006
1638 4 371 2654 917
1638 5 366 2612 963
1639 0 364 2478 904
1639 1 305 2563 904
1639 2 265 2618 892
1639 3 381 2334 1005
1639 4 371 2656 919
1639 5 366 2581 963
1640 0 364 2539 900
1640 1 305 2562 904
1640 2 264 2618 892
1640 3 381 2386 1006
1640 4 371 2655 919
1640 5 366 2562 963
1641 0 364 2571 900
1641 1 305 2562 904
1641 2 264 2620 892
1641 3 381 2323 1006
1641 4 371 2655 919
1641 5 366 2610 963
1642 0 364 2533 900
1642 1 305 2562 904
1642 2 265 2618 891
1642 3 381 2373 1006
1642 4 371 2655 917
1642 5 366 2588 961
1643 0 364 2522 900
1643 1 305 2564 904
1643 2 264 2618 892
1643 3 381 2368 1006
1643 4 371 2655 917
1643 5 366 2662 963
1644 0 364 2520 901
1644 1 306 2563 904
1644 2 264 2618 891
1644 4 371 2654 919
1644 5 366 2582 962
1645 0 364 2477 902
1645 1 305 2563 904
1645 2 264 2618 892
1645 4 371 2655 919
1645 5 366 2559 963
1646 0 364 2537 900
1646 1 305 2564 904
1646 2 264 2618 891
1646 3 381 2381 1006
1646 4 371 2654 917
1646 5 366 2642 962
1647 0 364 2524 900
1647 1 306 2562 904
1647 2 265 2618 892
1647 3 381 2353 1006
1647 4 371 2655 917
1647 5 366 2600 962
1648 0 364 2523 902
1648 1 306 2563 904
1648 2 265 2618 892
1648 3 381 2353 1006
1648 4 371 2655 919
1648 5 366 2636 962
1649 0 364 2598 900
1649 1 306 2562 904
1649 2 265 2619 891
1649 3 381 2383 1006
1649 4 371 2656 919
1649 5 366 2591 963
1650 0 364 2505 900
1650 1 306 2563 904
1650 2 265 2617 892
1650 3 381 2386 1006
1650 4 371 2656 919
1650 5 366 2606 963
1651 0 364 2532 902
1651 1 306 2563 904
1651 2 265 2618 891
1651 3 381 2315 1006
1651 4 371 2655 917
1651 5 366 2608 963
1652 0 364 2542 902
1652 1 306 2563 904
1652 2 265 2619 892
1652 3 381 2370 1006
1652 4 371 2654 917
1652 5 366 2579 963
1653 0 364 2551 904
1653 1 306 2562 907
1653 2 265 2618 892
1653 3 381 2350 1006
1653 4 371 2655 917
1653 5 366 2640 963
1654 0 364 2547 900
1654 1 306 2564 904
1654 2 265 2617 892
1654 3 381 2340 1006
1654 4 371 2655 919
1654 5 365 2559 962
1655 0 364 2467 904
1655 1 306 2562 904
1655 2 264 2618 892
1655 3 381 2397 1006
1655 4 371 2654 917
1655 5 366 2560 963
1656 0 364 2533 900
1656 1 306 2562 904
1656 2 264 2618 891
1656 3 381 2339 1006
1656 4 371 2655 917
1656 5 366 2582 961
1657 0 364 2560 900
1657 1 306 2560 904
1657 2 264 2618 892
1657 3 381 2348 1006
1657 4 371 2655 917
1657 5 366 2649 961
1658 0 364 2566 902
1658 1 306 2281 904
1658 2 264 2618 892
1658 3 381 2372 1006
1658 4 371 2655 917
1658 5 366 2600 963
1659 0 364 2522 900
1659 1 306 2007 904
1659 2 264 2618 892
1659 3 381 2348 1006
1659 4 371 2654 917
1659 5 366 2603 961
1660 0 364 2515 904
1660 1 306 2502 904
1660 2 264 2618 892
1660 3 381 2372 1006
1660 4 371 2654 917
1660 5 366 2603 963
1661 0 364 2552 900
1661 1 306 2563 904
1661 2 264 2612 892
1661 3 381 2379 1006
1661 4 371 2654 919
1661 5 366 2601 963
1662 0 364 2539 900
1662 1 306 2563 904
1662 2 264 2619 891
1662 3 381 2327 1006
1662 4 371 2654 917
1662 5 366 2574 962
1663 0 364 2538 904
1663 1 306 2563 904
1663 2 264 2618 892
1663 3 381 2345 1006
1663 4 371 2654 917
1663 5 366 2532 963
1664 0 364 2563 902
1664 1 306 2564 904
1664 2 264 2618 892
1664 3 381 2360 1006
1664 4 371 2655 917
1664 5 366 2510 962
1665 0 364 2546 904
1665 1 306 2563 904
1665 2 264 2619 892
1665 3 381 2341 1005
1665 4 371 2656 917
1665 5 365 2603 963
1666 0 364 2525 900
1666 1 306 2563 904
1666 2 264 2619 891
1666 3 381 2383 1006
1666 4 371 2655 918
1666 5 366 2601 962
1667 0 364 2554 902
1667 1 306 2562 904
1667 2 264 2618 893
1667 3 381 2338 1006
1667 4 371 2655 919
1667 5 366 2558 962
1668 0 364 2506 904
1668 1 306 2562 904
1668 2 264 2619 891
1668 3 381 2330 1006
1668 4 371 2654 919
1668 5 366 2606 962
1669 0 364 2523 900
1669 1 306 2562 904
1669 2 264 2618 892
1669 3 381 2400 1005
1669 4 371 2655 919
1669 5 366 2608 963
1670 0 364 2510 902
1670 1 305 2563 904
1670 2 264 2618 891
1670 3 381 2385 1006
1670 4 371 2655 919
1670 5 366 2517 961
1671 0 364 2495 900
1671 1 306 2563 904
1671 2 264 2618 892
1671 3 381 2350 1006
1671 4 371 2655 919
1671 5 366 2595 961
1672 0 364 2501 900
1672 1 305 2561 904
1672 2 264 2618 892
1672 3 381 2359 1006
1672 4 371 2656 917
1672 5 366 2590 962
1673 0 364 2544 902
1673 1 305 2563 904
1673 2 264 2618 892
1673 3 381 2359 1006
1673 4 371 2654 918
1673 5 366 2569 961
1674 0 364 2471 900
1674 1 305 2563 904
1674 2 264 2618 892
1674 3 381 2370 1006
1674 4 371 2653 917
1674 5 365 2604 962
1675 0 364 2530 900
1675 1 305 2563 904
1675 2 264 2618 892
1675 3 381 2326 1006
1675 4 371 2654 919
1675 5 365 2569 961
1676 0 364 2504 904
1676 1 306 2564 904
1676 2 264 2618 891
1676 3 381 2350 1006
1676 4 371 2654 919
1676 5 366 2631 963
1677 0 364 2541 900
1677 1 306 2563 904
1677 2 264 2618 892
1677 3 381 2359 1006
1677 4 371 2654 919
1677 5 366 2520 963
1678 0 364 2480 900
1678 1 306 2563 904
1678 2 264 2619 892
1678 3 381 2388 1006
1678 4 371 2655 919
1678 5 366 2627 963
1679 0 364 2457 902
1679 1 305 2562 903
1679 2 264 2618 892
1679 3 381 2364 1006
1679 4 371 2654 917
1679 5 366 2590 961
1680 0 364 2505 900
1680 1 306 2564 904
1680 2 265 2618 891
1680 3 381 2386 1006
1680 4 371 2654 919
1680 5 366 2617 962
1681 0 364 2496 904
1681 1 305 2550 904
1681 2 265 2618 892
1681 3 381 2367 1006
1681 4 371 2655 918
1681 5 366 2612 961
1682 0 364 2522 902
1682 1 305 2457 904
1682 2 264 2618 892
1682 3 381 2351 1006
1682 4 371 2655 919
1682 5 366 2590 961
1683 0 364 2498 903
1683 1 305 2544 904
1683 2 265 2618 891
1683 3 381 2353 1006
1683 4 371 2653 919
1683 5 366 2548 963
1684 0 364 2500 902
1684 1 305 2546 904
1684 2 265 2619 892
1684 3 381 2353 1006
1684 4 371 2654 919
1684 5 366 2541 962
1685 0 364 2604 904
1685 1 305 2564 904
1685 2 265 2619 891
1685 3 381 2323 1006
1685 4 371 2655 919
1685 5 366 2590 963
1686 0 364 2540 900
1686 1 305 2562 904
1686 2 265 2619 891
1686 3 381 2403 1006
1686 4 371 2654 918
1686 5 366 2602 961
1687 0 364 2608 900
1687 1 305 2563 904
1687 2 265 2618 891
1687 3 381 2406 1006
1687 4 371 2653 919
1687 5 366 2575 963
1688 0 364 2480 902
1688 1 305 2563 907
1688 2 265 2619 891
1688 3 381 2335 1006
1688 4 371 2655 917
1688 5 366 2589 962
1689 0 364 2555 902
1689 1 305 2563 904
1689 2 265 2618 891
1689 3 381 2378 1006
1689 4 371 2653 919
1689 5 366 2604 962
1690 0 364 2526 904
1690 1 305 2564 904
1690 2 265 2618 892
1690 3 381 2371 1006
1690 4 371 2656 919
1690 5 366 2542 961
1691 0 364 2492 901
1691 1 305 2563 907
1691 2 265 2618 891
1691 3 381 2350 1006
1691 4 371 2654 917
1691 5 366 2620 963
1692 0 364 2551 904
1692 1 305 2562 904
1692 2 265 2618 892
1692 3 381 2375 1006
1692 4 371 2653 919
1692 5 366 2575 963
1693 0 364 2512 904
1693 1 305 2562 904
1693 2 265 2618 892
1693 3 381 2326 1006
1693 4 371 2653 917
1693 5 366 2551 963
1694 0 364 2524 902
1694 1 305 2562 904
1694 2 265 2618 892
1694 3 381 2371 1006
1694 4 371 2654 919
1694 5 366 2578 961
1695 0 364 2496 904
1695 1 305 2562 904
1695 2 265 2618 891
1695 3 381 2383 1006
1695 4 371 2655 919
1695 5 366 2624 961
1696 0 364 2531 900
1696 1 305 2563 904
1696 2 265 2619 891
1696 3 381 2348 1006
1696 4 371 2655 917
1696 5 366 2609 961
1697 0 364 2598 900
1697 1 305 2563 904
1697 2 265 2618 892
1697 3 381 2345 1006
1697 4 371 2656 917
1697 5 366 2614 963
1698 0 364 2510 900
1698 1 305 2562 904
1698 2 265 2618 891
1698 3 381 2326 1006
1698 4 371 2655 919
